2025-05-12 13:25:24.331339 [INF] [CB_RO#trend] TrendStrength=_trendStrength,_trendStrength.Ewma,_trendStrength.DoubleEwma,_trendStrength.DoubleEwmaSlope,BuildUpInProgress,ReductionInProgress,_buildUpStepSize,_reductionStepSize,PositionMultiplier,TargetPosition,SlopeSignCount,TrendStatus
2025-05-12 18:07:53.088552 [INF] [CB_RO#trend] TrendStrength=-1,-0.029221746372287125,-0.010864083293955206,-5.250085148274242E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:54.426160 [INF] [CB_RO#trend] TrendStrength=-1,-0.029707135499100926,-0.010869736209616749,-5.304259822182938E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:54.476215 [INF] [CB_RO#trend] TrendStrength=-1,-0.030192281931351324,-0.01087553297333327,-5.358390368839782E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:54.526609 [INF] [CB_RO#trend] TrendStrength=-1,-0.030677185790385596,-0.010881473469178386,-5.412476815420432E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:54.526625 [INF] [CB_RO#trend] TrendStrength=-1,-0.03116184719749035,-0.01088755758129688,-5.4965191890851E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:54.526640 [INF] [CB_RO#trend] TrendStrength=-1,-0.031646266273891555,-0.010893785193904658,-5.610493516979356E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:54.576821 [INF] [CB_RO#trend] TrendStrength=-1,-0.032130443140754555,-0.010900156191288712,-5.724375840933382E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:54.635588 [INF] [CB_RO#trend] TrendStrength=-1,-0.032614377919184125,-0.01090667045780708,-5.86816621745423E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:54.701497 [INF] [CB_RO#trend] TrendStrength=-1,-0.03309807073022448,-0.010913327877888805,-6.011840703017482E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:54.759575 [INF] [CB_RO#trend] TrendStrength=-1,-0.03358152169485931,-0.010920128336033896,-6.155399368767273E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:54.810591 [INF] [CB_RO#trend] TrendStrength=-1,-0.03406473093401183,-0.01092707171681329,-6.2988422858083554E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:54.860756 [INF] [CB_RO#trend] TrendStrength=-1,-0.03454769856854477,-0.010934157904868808,-6.442169525205932E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:55.015811 [INF] [CB_RO#trend] TrendStrength=-1,-0.03503042471926044,-0.010941386784913125,-6.58538115798548E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:55.080325 [INF] [CB_RO#trend] TrendStrength=-1,-0.03551290950690076,-0.01094875824172972,-6.728477255133446E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:55.248410 [INF] [CB_RO#trend] TrendStrength=1,-0.034995153052147364,-0.010955972160172845,-6.841457887596554E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:55.378296 [INF] [CB_RO#trend] TrendStrength=1,-0.034477655475621344,-0.01096302866516748,-6.9243471262822254E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:55.548394 [INF] [CB_RO#trend] TrendStrength=1,-0.03396041664788359,-0.010969927881562293,-6.977169027358107E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:55.618226 [INF] [CB_RO#trend] TrendStrength=1,-0.0334434364395597,-0.01097666993412969,-6.999947632260924E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:55.788345 [INF] [CB_RO#trend] TrendStrength=1,-0.03292671472133998,-0.010983254947565853,-6.9927069677047995E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:56.008589 [INF] [CB_RO#trend] TrendStrength=1,-0.03241025136397936,-0.010989683046490777,-6.9554710456880275E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:57.018442 [INF] [CB_RO#trend] TrendStrength=-1,-0.032894046238297316,-0.010996254355448317,-6.918263863502777E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:57.068597 [INF] [CB_RO#trend] TrendStrength=-1,-0.03337759921517811,-0.011002968758906235,-6.88108540374266E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:57.408490 [INF] [CB_RO#trend] TrendStrength=1,-0.03286091041557058,-0.011009526141403233,-6.813935649010831E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:57.588754 [INF] [CB_RO#trend] TrendStrength=1,-0.03234447996036285,-0.011015926627548921,-6.716838581920063E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:57.758450 [INF] [CB_RO#trend] TrendStrength=-1,-0.032828307720382616,-0.01102247034187677,-6.649818170392438E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:07:59.280222 [INF] [CB_RO#trend] TrendStrength=-1,-0.03331189356652237,-0.011029157168844162,-6.612850367668233E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:00.578348 [INF] [CB_RO#trend] TrendStrength=1,-0.03279523761973917,-0.01103568699297943,-6.575911141713797E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:00.938276 [INF] [CB_RO#trend] TrendStrength=1,-0.03227884000092936,-0.011042059938881816,-6.539000475212602E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:02.118585 [INF] [CB_RO#trend] TrendStrength=1,-0.03176270058092895,-0.01104827613107443,-6.502118350857656E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:03.018515 [INF] [CB_RO#trend] TrendStrength=-1,-0.03224681923063843,-0.011054635694004299,-6.495264751352203E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:03.748450 [INF] [CB_RO#trend] TrendStrength=-1,-0.03273069582102305,-0.011061138512042403,-6.4884156594086084E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:05.038224 [INF] [CB_RO#trend] TrendStrength=1,-0.0322143304731126,-0.011067484469630724,-6.451571072448904E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:05.348113 [INF] [CB_RO#trend] TrendStrength=1,-0.0316982233078761,-0.011073673691282196,-6.4147549878962314E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:05.998466 [INF] [CB_RO#trend] TrendStrength=1,-0.031182374196222218,-0.011079706301433677,-6.3779673884755205E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:09.568505 [INF] [CB_RO#trend] TrendStrength=-1,-0.03166678300912405,-0.011085882424445984,-6.341208256921416E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:10.328311 [INF] [CB_RO#trend] TrendStrength=1,-0.03115094961761955,-0.011091901944603934,-6.274477575977238E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:15.558123 [INF] [CB_RO#trend] TrendStrength=1,-0.030635374142810798,-0.011097764986263397,-6.207799328396616E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:15.728391 [INF] [CB_RO#trend] TrendStrength=1,-0.03012005645573945,-0.01110347167370424,-6.141173482242419E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:18.448379 [INF] [CB_RO#trend] TrendStrength=-1,-0.030604996427511525,-0.01110932213113038,-6.10460000559504E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:19.278400 [INF] [CB_RO#trend] TrendStrength=-1,-0.031089693929297717,-0.011115316242669829,-6.068054866553013E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:21.158128 [INF] [CB_RO#trend] TrendStrength=1,-0.030574149082333125,-0.011121153892521727,-6.001538047932347E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:22.108739 [INF] [CB_RO#trend] TrendStrength=-1,-0.031058862007791906,-0.011127135204956307,-5.965073532558304E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:22.958267 [INF] [CB_RO#trend] TrendStrength=-1,-0.03154333257678796,-0.011133260064167856,-5.958637288566021E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:23.588415 [INF] [CB_RO#trend] TrendStrength=-1,-0.03202756091049951,-0.011139528354421753,-5.982205298807678E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:25.728330 [INF] [CB_RO#trend] TrendStrength=1,-0.031511547130044316,-0.01114563996005444,-5.9757535608455715E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:26.228449 [INF] [CB_RO#trend] TrendStrength=1,-0.030995791356479348,-0.011151595005473365,-5.969306086943058E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:31.598437 [INF] [CB_RO#trend] TrendStrength=-1,-0.031480293460801057,-0.011157693615009963,-5.992862874656598E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:31.778132 [INF] [CB_RO#trend] TrendStrength=-1,-0.0319645533140706,-0.01116393567291968,-6.046399921543974E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:32.148598 [INF] [CB_RO#trend] TrendStrength=-1,-0.03244857103741351,-0.011170321063529028,-6.099893239864748E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:33.048319 [INF] [CB_RO#trend] TrendStrength=-1,-0.03293234675189475,-0.011176849671235537,-6.1533428565708E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:35.318524 [INF] [CB_RO#trend] TrendStrength=1,-0.03241588057851886,-0.011183221380507721,-6.206748798599435E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:36.718474 [INF] [CB_RO#trend] TrendStrength=1,-0.031899672638229654,-0.011189436315885036,-6.230111092872872E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:39.458441 [INF] [CB_RO#trend] TrendStrength=1,-0.031383722801910596,-0.011195494601830842,-6.2234537662986604E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:41.268409 [INF] [CB_RO#trend] TrendStrength=-1,-0.031868030940509585,-0.011201696362732445,-6.216800831069201E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:41.838436 [INF] [CB_RO#trend] TrendStrength=-1,-0.03235209692503928,-0.011208041482901138,-6.2401522846698355E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:43.308482 [INF] [CB_RO#trend] TrendStrength=1,-0.031835920876576815,-0.01121422984671924,-6.263484124587569E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:50.018556 [INF] [CB_RO#trend] TrendStrength=1,-0.03132000291613858,-0.011220261578640065,-6.256796363010228E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:51.288527 [INF] [CB_RO#trend] TrendStrength=1,-0.030804342914680566,-0.011226136803040876,-6.220113012119638E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:08:51.988461 [INF] [CB_RO#trend] TrendStrength=1,-0.030288940743223282,-0.011231855644222931,-6.153458069390292E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:00.848441 [INF] [CB_RO#trend] TrendStrength=1,-0.029773796272851726,-0.01123741822641152,-6.056855517598374E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:02.628411 [INF] [CB_RO#trend] TrendStrength=1,-0.029258909374715356,-0.011242824673756011,-5.960329324829032E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:05.848354 [INF] [CB_RO#trend] TrendStrength=-1,-0.029744279920027945,-0.011248375110329892,-5.893879444485682E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:07.618425 [INF] [CB_RO#trend] TrendStrength=-1,-0.030229407780067878,-0.011254069420130814,-5.857481829997166E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:10.278327 [INF] [CB_RO#trend] TrendStrength=-1,-0.03071429307617779,-0.011259907487227628,-5.821112449518225E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:18.328445 [INF] [CB_RO#trend] TrendStrength=-1,-0.031198935929639647,-0.01126588919576035,-5.784771285921239E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:19.398482 [INF] [CB_RO#trend] TrendStrength=-1,-0.031683336461674774,-0.011272014429940124,-5.778458322088301E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:21.219934 [INF] [CB_RO#trend] TrendStrength=-1,-0.032167494793443885,-0.011278283074049175,-5.802149540910968E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:21.288266 [INF] [CB_RO#trend] TrendStrength=-1,-0.03265141104604711,-0.011284695012440773,-5.855820939989695E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:21.858281 [INF] [CB_RO#trend] TrendStrength=-1,-0.033135085340524034,-0.011291250129539196,-5.939448531626541E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:25.478593 [INF] [CB_RO#trend] TrendStrength=-1,-0.03361851779785372,-0.011297948309839689,-6.05300834281685E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:25.531372 [INF] [CB_RO#trend] TrendStrength=-1,-0.03410170853895474,-0.011304789437908424,-6.196476415241264E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:29.928090 [INF] [CB_RO#trend] TrendStrength=1,-0.033584657684685326,-0.011311473398382456,-6.309828805256372E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:30.468310 [INF] [CB_RO#trend] TrendStrength=1,-0.03306786535584304,-0.011318000315969695,-6.393089583888074E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:30.828152 [INF] [CB_RO#trend] TrendStrength=1,-0.03255133142316517,-0.011324370315301853,-6.446282807422501E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:36.058200 [INF] [CB_RO#trend] TrendStrength=1,-0.03203505575745365,-0.011330583520934499,-6.4694325174148585E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:36.818144 [INF] [CB_RO#trend] TrendStrength=-1,-0.032519038229574866,-0.01133694005734709,-6.492562740696706E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:37.188402 [INF] [CB_RO#trend] TrendStrength=-1,-0.03300277871046003,-0.011343439808943024,-6.515673489384914E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:42.518307 [INF] [CB_RO#trend] TrendStrength=1,-0.03248627732110485,-0.011349782660196673,-6.50876477558994E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:43.168521 [INF] [CB_RO#trend] TrendStrength=-1,-0.03297003418244425,-0.011356268735653346,-6.501860611415021E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:43.368065 [INF] [CB_RO#trend] TrendStrength=-1,-0.03345354916535297,-0.011362897919782256,-6.494960994256685E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:46.398286 [INF] [CB_RO#trend] TrendStrength=-1,-0.03393682239077024,-0.011369670097123552,-6.488065921512846E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:50.077081 [INF] [CB_RO#trend] TrendStrength=-1,-0.034419853979574803,-0.011376585152288286,-6.511175390582977E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:50.127365 [INF] [CB_RO#trend] TrendStrength=-1,-0.03490264405258496,-0.011383642969958375,-6.564265398868035E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:51.338155 [INF] [CB_RO#trend] TrendStrength=1,-0.03438519273055873,-0.011390543434886553,-6.617311958470075E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:55.508479 [INF] [CB_RO#trend] TrendStrength=1,-0.033868000134193506,-0.011397286671896344,-6.670315096184501E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:09:56.478309 [INF] [CB_RO#trend] TrendStrength=1,-0.033351066134126466,-0.01140387280573501,-6.6932748387919795E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:10:01.848710 [INF] [CB_RO#trend] TrendStrength=1,-0.03283439060105946,-0.011410301961073607,-6.6862152130583306E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:10:02.668248 [INF] [CB_RO#trend] TrendStrength=1,-0.03231797340575898,-0.011416574262507011,-6.679160231033883E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:10:04.728425 [INF] [CB_RO#trend] TrendStrength=1,-0.03180181441905616,-0.011422689834553974,-6.642109890062781E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:10:05.588375 [INF] [CB_RO#trend] TrendStrength=-1,-0.03228591351184658,-0.011428948801657162,-6.605088187490622E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:10:06.338474 [INF] [CB_RO#trend] TrendStrength=-1,-0.0327697705550906,-0.011435351048183192,-6.568095105963928E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:10:09.048447 [INF] [CB_RO#trend] TrendStrength=-1,-0.033253385669813,-0.011441896458569679,-6.53113062813928E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:10:09.948632 [INF] [CB_RO#trend] TrendStrength=1,-0.03273675897697815,-0.011448284917325201,-6.464194736682631E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:10:15.771312 [INF] [CB_RO#trend] TrendStrength=1,-0.03222039059748972,-0.01145451654902925,-6.397311414269719E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:10:20.628033 [INF] [CB_RO#trend] TrendStrength=1,-0.03170428040219103,-0.011460591478185199,-6.330480628885527E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:10:25.378684 [INF] [CB_RO#trend] TrendStrength=-1,-0.032188428261989886,-0.01146680982922034,-6.293702348532902E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:10:30.058157 [INF] [CB_RO#trend] TrendStrength=1,-0.03167233404785895,-0.01147287148648593,-6.256952541232319E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:10:50.538421 [INF] [CB_RO#trend] TrendStrength=-1,-0.03215649788083497,-0.011479076574404234,-6.250231189722233E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:10:50.778422 [INF] [CB_RO#trend] TrendStrength=-1,-0.0326404196318945,-0.01148542497732148,-6.273514276750568E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:10:55.898641 [INF] [CB_RO#trend] TrendStrength=-1,-0.0331240994220785,-0.011491916579654907,-6.296777799774493E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:10:57.318357 [INF] [CB_RO#trend] TrendStrength=-1,-0.03360753737236741,-0.011498551265892719,-6.3200217709526855E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:11:03.128561 [INF] [CB_RO#trend] TrendStrength=1,-0.03309073360368128,-0.011505028920594053,-6.313246202437408E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:11:04.148851 [INF] [CB_RO#trend] TrendStrength=1,-0.0325741882368795,-0.011511349668388939,-6.306475106373707E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:11:05.518459 [INF] [CB_RO#trend] TrendStrength=1,-0.032057901142761115,-0.01151751363383125,-6.299708480199915E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:11:18.338139 [INF] [CB_RO#trend] TrendStrength=-1,-0.03254187219218968,-0.011523820941398756,-6.32294632135575E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:11:18.758100 [INF] [CB_RO#trend] TrendStrength=-1,-0.03302560125609353,-0.011530271475493166,-6.346164627282596E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:11:25.272534 [INF] [CB_RO#trend] TrendStrength=1,-0.03250908845546554,-0.011536565120587157,-6.369363410122647E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:11:31.071990 [INF] [CB_RO#trend] TrendStrength=1,-0.03199283391123786,-0.011542702001224352,-6.362542682011863E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:11:33.812419 [INF] [CB_RO#trend] TrendStrength=1,-0.031476837494282296,-0.011548682241872268,-6.3257264550788115E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:11:35.112478 [INF] [CB_RO#trend] TrendStrength=1,-0.03096109907553521,-0.011554505966922366,-6.258938726745947E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:11:40.262365 [INF] [CB_RO#trend] TrendStrength=1,-0.0304456185259975,-0.011560173300690087,-6.162203479736887E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:11:40.822610 [INF] [CB_RO#trend] TrendStrength=1,-0.02993039571673456,-0.0115656843674149,-6.065544682084742E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:11:42.912525 [INF] [CB_RO#trend] TrendStrength=-1,-0.030415430518876137,-0.011571339291260339,-5.998962287140017E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:11:49.122180 [INF] [CB_RO#trend] TrendStrength=-1,-0.030900222803616647,-0.011577137956314045,-5.9624322482795115E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:11:58.482610 [INF] [CB_RO#trend] TrendStrength=1,-0.030384772692214894,-0.011582780246734814,-5.895930533605758E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:12:05.452572 [INF] [CB_RO#trend] TrendStrength=-1,-0.030869580305868734,-0.011588566286752554,-5.829481125938819E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:12:11.442174 [INF] [CB_RO#trend] TrendStrength=1,-0.030354145515715854,-0.011594195960521242,-5.763083993408531E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:12:19.752364 [INF] [CB_RO#trend] TrendStrength=1,-0.029838968442958053,-0.011599669392265973,-5.696739104162074E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:12:22.432239 [INF] [CB_RO#trend] TrendStrength=1,-0.02932404895873663,-0.011604986706135913,-5.630446426364497E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:12:25.012559 [INF] [CB_RO#trend] TrendStrength=1,-0.02880938693425732,-0.011610148026204348,-5.564205928198194E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:12:44.331970 [INF] [CB_RO#trend] TrendStrength=1,-0.02829498224079025,-0.011615153476468723,-5.498017577863605E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:12:47.262316 [INF] [CB_RO#trend] TrendStrength=1,-0.02778083474966991,-0.011620003180850684,-5.431881343578339E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:12:56.532468 [INF] [CB_RO#trend] TrendStrength=-1,-0.02826694433229502,-0.011624997263196117,-5.3657971935778745E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:13:02.792280 [INF] [CB_RO#trend] TrendStrength=1,-0.02775281086012893,-0.011629835607275197,-5.2697650961152155E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:13:11.861063 [INF] [CB_RO#trend] TrendStrength=-1,-0.02823893445469881,-0.011634818336929423,-5.20380901946095E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:13:13.772504 [INF] [CB_RO#trend] TrendStrength=-1,-0.028724814987471408,-0.011639945335924586,-5.137904917203173E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:13:21.722623 [INF] [CB_RO#trend] TrendStrength=-1,-0.02921045257997762,-0.011645216488097802,-5.102052757655941E-06,False,False,1,1,1,-0.01,-2,None
2025-05-12 18:13:22.262406 [INF] [CB_RO#trend] TrendStrength=-1,-0.029695847353687577,-0.011650631677357479,-5.096228509150584E-06,False,False,1,1,1,-0.01,-2,None
