trend_strength_value,trend_strength_ewma,trend_strength_double_ewma,trend_strength_double_ewma_slope,buildup_in_progress,reduction_in_progress,buildup_step_size,reduction_step_size,position_multiplier,target_position,slope_sign_count,trend_status
1,-0.002248885352195722,-0.00014624066583621373,-9.192114916339671E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.002747760909519569,-0.00014702112190931863,-8.884548683413636E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.0022463870290648645,-0.00014765093168146522,-8.277227124656758E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.0017452638355503875,-0.00014813021555262586,-7.670390090464609E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.0012443912036326674,-0.00014845909384904985,-7.064037284315757E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.0007437690080309063,-0.0001486376868233044,-6.158168409853341E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.0012433971235268357,-0.00014896611465431542,-5.553023170884853E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.0017427754249650174,-0.00014944425744740857,-5.248361124382203E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.00224190403725248,-0.00015007199538135,-5.243941974563228E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.001740783085233909,-0.00015054920870830572,-4.939525572809992E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.0012399126936913471,-0.00015087601775380058,-4.6353519175868535E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.0007392927373445566,-0.00015105254276967777,-4.0314208603591387E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.0002389230909759395,-0.00015107890393413964,-3.4279722526744125E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.0007388036294303965,-0.00015125522135178848,-3.1250057991626175E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.0012384342276156263,-0.0001515813750536676,-3.1222812046177393E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.0017378150105017635,-0.00015205724514430198,-3.4195583209975914E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.002236946102996458,-0.00015268271180165756,-3.716597147342143E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.0027358276299449045,-0.00015345765527710045,-4.013397829691882E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.002234459716129987,-0.00015408195589535623,-4.0099605140062173E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.0017333424862719772,-0.00015455573405446916,-4.0065253461634375E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.002232475815028786,-0.0001551791100787614,-4.3030923249608164E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.0027313595771212167,-0.00015595196421887405,-4.899421449196283E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.003229993897332601,-0.00015687417679880806,-5.795272864668422E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.00372837890038388,-0.00015794562821588344,-6.690406864094965E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.004226514710933633,-0.00015916619894069863,-7.584823887031041E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.004724401453578111,-0.0001605357695170897,-8.478524372787727E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.004222039252851377,-0.00016175422056208987,-9.07150876043231E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.004719928233224897,-0.00016312167276588856,-9.664017488788108E-07,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.005217568269108229,-0.0001646380067447911,-1.0556050849434877E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.004714959484973731,-0.00016600310318825963,-1.144736913379047E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.005212602005231189,-0.00016751708285887235,-1.2337972780110953E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.005709995704228518,-0.00016917982644528307,-1.3227862226409018E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.006207140706376349,-0.0001709912147092622,-1.4117037910454142E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.0067040371360231055,-0.00017295112848565616,-1.500550026977272E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.007200685117455039,-0.00017505944868234676,-1.589324974164813E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.0066970847748963665,-0.00017701605628021074,-1.6480286763121039E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.006193736232508974,-0.00017882107233307916,-1.7066851770989288E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.0066906393643926644,-0.0001807746178206968,-1.7652945054808254E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.007187294044710414,-0.0001828765736487635,-1.8238566903972399E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.007683700397688004,-0.00018512682079597503,-1.9123717607715396E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.008179858547489104,-0.0001875252403139827,-2.0008157455110355E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.008675768618215306,-0.00019007171332735282,-2.089188688206975E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.009171430733906144,-0.00019276612103352617,-2.177490632426397E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.009666845018539136,-0.00019560834470277755,-2.2657216217121393E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.009162011596029921,-0.00019829826567817541,-2.323881699582865E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.009657430590231851,-0.00020113600537554122,-2.4119949095330476E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.009152601874936791,-0.0002038214451364093,-2.5000372803330156E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.008648025573999378,-0.0002063547063750679,-2.558008855437109E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.009143701561212324,-0.00020903591043151877,-2.6159336782755265E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.008639129710431773,-0.00021156493857151857,-2.643811777554354E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.008134810145576613,-0.00021394191213361985,-2.6416671819637138E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.00763074274050388,-0.00021616695238213068,-2.609523905477786E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.007126927369133684,-0.0002182401805071559,-2.5474059473629736E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.006623363905449172,-0.0002201617176246383,-2.4553372921860755E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.006120052223496503,-0.00022193168477639967,-2.363341909822426E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.00561699219738481,-0.00022355020293018203,-2.241419755464081E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.006114183701286063,-0.0002253173929796886,-2.14959478432793E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.006611126609435365,-0.0002272331357446251,-2.0878429369557188E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.007107821046130593,-0.00022929731211774067,-2.0261401686221897E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.007604267135607473,-0.00023150980306478735,-1.9944864493268785E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.008100465002039614,-0.00023387048962447956,-1.9928577490859713E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.007596414769538651,-0.00023607925290845358,-1.9912300526322896E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.008092616562153827,-0.00023843621410122692,-2.0196033594071015E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.008588570253872696,-0.0002409412543131581,-2.0779536688519783E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.008084275968745815,-0.00024329425472748763,-2.1362569951087956E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.0075802338307614965,-0.0002454953366002976,-2.194513367011555E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.007076443713846171,-0.00024754462111347113,-2.2227228133782523E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.006572905491989304,-0.00024944222937473367,-2.220909363010858E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.006069619039243365,-0.00025118828241769406,-2.189097029995339E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.005566584229723798,-0.0002527829012018857,-2.127309813709834E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.006063800937608881,-0.00025452620661280763,-2.065571698832807E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.005560769037140132,-0.00025611807946196566,-2.0038826553512077E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.005057988652621618,-0.0002575586406339134,-1.912242653268647E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.004555459658295362,-0.00025884801093921167,-1.7906756626053574E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.005053181928466159,-0.0002602863111144696,-1.6992056386981988E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.005550655337501872,-0.0002618734218223857,-1.6378085222088118E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.005047880009833176,-0.0002633092237987888,-1.5764602685317647E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.005545356069828204,-0.0002648938378525974,-1.545160847786373E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.006042583391793236,-0.0002666271447187794,-1.543886230108535E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.006539562100097284,-0.0002685090252053928,-1.5726124003507094E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.007036292319047181,-0.0002705393601935451,-1.601315358073748E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.0075327741728876026,-0.0002727180306373531,-1.6599951175387432E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.007029007785801214,-0.000274744917563902,-1.7186276929988632E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.006525493281908369,-0.00027662014207320513,-1.7772131133993467E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.007022230535267361,-0.00027864382519116314,-1.8357514076693528E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.007518719419999672,-0.0002808158478696055,-1.8942426047219785E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.008014960060289619,-0.0002831360911333312,-1.9826867334542427E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.008510952580259419,-0.00028560443608006877,-2.071059822747137E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.009006697103969235,-0.00028822076388043525,-2.1593619161655847E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.009502193755417197,-0.000290984955777896,-2.2475930572503215E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.009997442658539434,-0.00029389689308872416,-2.3357532895179048E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.010492443937210109,-0.00029695645720196023,-2.4238426564607145E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.01098719771524145,-0.0003001635295793717,-2.5418612015469693E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.011481704116383775,-0.0003035179917554127,-2.6897849682207577E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.011975963264325528,-0.0003070197253371834,-2.8375900146020246E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.012469975282693311,-0.0003106686120043899,-2.985276413478439E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.01296374029505191,-0.0003144645335093037,-3.1328442375972507E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.013457258424904328,-0.0003184073716767218,-3.280293559665301E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.012950529795691931,-0.0003221970084039259,-3.397624452349066E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.01244405453079414,-0.0003258335656606426,-3.4848609882746604E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.012937832503528689,-0.0003296171653420026,-3.572027225327845E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.01343136358727687,-0.00033354768926858265,-3.6591232066622416E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.012924647905483286,-0.00033732501933344665,-3.7161489754074933E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.013418185581530491,-0.00034124927750210535,-3.773128574669263E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.013911476488739671,-0.00034532034566547615,-3.830062032829276E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.013404520750495356,-0.00034923810578692466,-3.8569493782534785E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.013897818490120055,-0.00035330267990222415,-3.883814639292044E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.01439086958087494,-0.00035751394997251553,-3.9106578295793755E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.01488367414608445,-0.0003618717980313486,-3.9674789627422705E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.014376232309011463,-0.0003660761061846422,-4.024254052399959E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.013869044192857014,-0.0003701269966106435,-4.050983126864088E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.013362109670760642,-0.00037402459141288805,-4.04769021443054E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.013855428615925208,-0.0003780690126202413,-4.074399328679465E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.013348500901617301,-0.00038196014218694005,-4.07108646848347E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.012841826651166548,-0.0003856981021396335,-4.037775647415737E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.012335405737841022,-0.00038928301443034356,-4.00449086434189E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.012829238034972046,-0.0003930150009365057,-3.971232103428153E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.013322823415954506,-0.00039689394346101065,-3.937999348849511E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.013816162004246475,-0.00040091972387924584,-3.9047925847897215E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.013309253923244406,-0.00040479222413905493,-3.871611795441273E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.01280259929628284,-0.00040851156626069764,-3.838456965005415E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.013296197996634644,-0.00041237787218980943,-3.835328077692138E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.012789549897636383,-0.00041609102379744296,-3.8022011177201655E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.012283155122687621,-0.0004196511430271096,-3.769100084016953E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.011777013545126332,-0.000423058351747739,-3.736024960810546E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.011271125038353825,-0.0004263127717537204,-3.7029757323376862E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.010765489475834705,-0.00042941452476494437,-3.639952382843869E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.011260106731096732,-0.00043266373242684353,-3.576978896583288E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.01075447667773124,-0.0004357602763104345,-3.4840552431188643E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.01124909943939232,-0.0004390042780593587,-3.421205392030376E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.011743474889672569,-0.0004423956192428423,-3.3884052982144636E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.011237603152227788,-0.00044563418150273736,-3.3256309312927927E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.01073198435065173,-0.0004487200865534817,-3.2629062756038758E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.01122661835847635,-0.00045195345603505824,-3.2302313007948664E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.011721005049297057,-0.00045533417151303647,-3.2275819765297485E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.011215144546772464,-0.00045856211462561394,-3.224934287189351E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.011709536974499023,-0.0004619374070835756,-3.252288231863124E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.011203682206011829,-0.0004651599305232537,-3.2496198096410175E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.010698080364908878,-0.00046822980665356905,-3.2469530343134565E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.011192731324726368,-0.00047144715710899053,-3.2442879049631846E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.01068713495906406,-0.0004745118634495767,-3.211624420673443E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.010181791391584583,-0.0004774240473080169,-3.1789865805279527E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.010676700495888737,-0.0004804838302425908,-3.1763743689109077E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.010171362145640848,-0.00048339109373720995,-3.143763770215171E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.009666276464568083,-0.0004861459593484589,-3.0811787835422443E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.009161443326335854,-0.0004887485485585548,-3.0186433932940877E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.008656862604672742,-0.0004911989827753888,-2.926157569181322E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.008152534173370462,-0.0004934973833325672,-2.8337452809313453E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.008648457906283722,-0.0004959438714894522,-2.7714064835883162E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.009144133677330525,-0.0004985383284312043,-2.709117132221377E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.008639561610491916,-0.0005009806354158222,-2.6468771966245516E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.008135241829686725,-0.0005032709137741033,-2.5846866466086377E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.008631174208771828,-0.0005057092847626023,-2.5225454520011504E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.009126858621667388,-0.0005082956295636734,-2.490453582646346E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.0096222951923565,-0.0005110298294325109,-2.488387008405202E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.010117484044760268,-0.0005139117656971089,-2.516321713855413E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.009612425302737943,-0.000516641319758221,-2.5442336982832133E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.00910761909008663,-0.0005192186130893192,-2.5721229756752067E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.008603065280541642,-0.0005216437670895547,-2.5699895600102446E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.008098763747901427,-0.000523916903083798,-2.5378574652593683E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.008594714366027422,-0.0005263381423226809,-2.535750690685866E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.008090417008844464,-0.0005286073659826372,-2.53364522085339E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.007586371800340098,-0.0005307246953129442,-2.5015410550341855E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.008082578614439874,-0.000532990251488682,-2.469462192500858E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.008578537325132599,-0.0005354039156107749,-2.437408617826393E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.008074248056470088,-0.0005376655688530324,-2.375380315592344E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.007570210932441909,-0.0005397753324621089,-2.3134012703887923E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.008066425826975632,-0.0005420333276104628,-2.281471452114355E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.00856239261406209,-0.0005444394353963979,-2.2795668306843284E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.009058111417755005,-0.0005469935369911052,-2.30766339073072E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.009553582362046073,-0.0005496955136386214,-2.335737131594056E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.009048805570865105,-0.000552245246655789,-2.363788067315188E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.008544281168079728,-0.000554642857432216,-2.3918162119271836E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.008040009027495744,-0.0005568884672832349,-2.389821579455286E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.007535989022982052,-0.0005589821974499443,-2.357828183916942E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.008032221028470506,-0.0005612241690992502,-2.355860024621777E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.008528204917956217,-0.000563614263323907,-2.383893086179811E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.008023940815497295,-0.0005658523612895588,-2.3819033679095982E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.007519928845089601,-0.0005679385842346985,-2.3499148838300584E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.008016168880667002,-0.000570173053323628,-2.317951633252276E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.008512160796226614,-0.0005725556496464986,-2.2860136007877144E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.008007904715828556,-0.0005747862543663529,-2.2541007710563905E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.007503900763470697,-0.000576864988719084,-2.2222131286868004E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.007000148813089017,-0.0005787919738663948,-2.190350658315995E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.007496648738682418,-0.0005808673308958395,-2.18851334458952E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.007992900414313022,-0.0005830909408208643,-2.186677172161418E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.008488903964105812,-0.0005854626847278495,-2.1848421403942542E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.007984659512123814,-0.000587682443776068,-2.1830082486509295E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.008480667182367696,-0.0005900503391976453,-2.2111754962946766E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.008976426848776458,-0.0005925662521505187,-2.2393198826890717E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.009471938635352015,-0.0005952300638654789,-2.2674414218980276E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.008967202666034395,-0.0005977416556461293,-2.29554012797764E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.009462719064701324,-0.0006004011488688456,-2.3536160149761615E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.009957987705168918,-0.0006032084248357353,-2.4416450969340518E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.009453008711316388,-0.0006058633649216792,-2.4996034025839767E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.008948282206960785,-0.0006083660905742906,-2.5275149753426296E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.00944380806585725,-0.0006110167231668753,-2.555403843902573E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.009939086161824267,-0.0006138151439984722,-2.613270022240415E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.00943411661874341,-0.0006164612344408954,-2.641089524325012E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.008929399560434094,-0.0006189551159386931,-2.638886378817447E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.009424934860653822,-0.0006215969098621074,-2.6366845996628543E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.008920222393223551,-0.0006240864975071155,-2.6344841860986175E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.008415762282026996,-0.0006264240002424712,-2.6022851373625575E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.007911554400886037,-0.000628609539362664,-2.540111452692872E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.00840759862368554,-0.0006309432360879606,-2.5079871166281374E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.008903394824373643,-0.000633424971564446,-2.50588809901554E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.008398943126961511,-0.0006357546270110649,-2.4737903844189643E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.007894743655398086,-0.0006379323237195808,-2.4117179721108585E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.008390796283570333,-0.0006402581829075358,-2.379694846664038E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.007886600885428603,-0.0006424320857182918,-2.347696977959867E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.007382657584985944,-0.0006444541533680719,-2.285724350596446E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.006878966256193507,-0.0006463245069989193,-2.223800949180377E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.006375526773065465,-0.000648043267678739,-2.161926743626786E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.0058723390096789875,-0.000649610556401339,-2.1001017038674926E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.005369402840174203,-0.0006510264940864707,-2.0083257998510093E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.004866718138754171,-0.0006522912015798709,-1.886623001542487E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.004364284779684849,-0.0006534047996533023,-1.7650172642237442E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.0038621026372950623,-0.0006543674090045948,-1.643508528501405E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.00336017158597647,-0.0006551791502576864,-1.4920967350150583E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
